,Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,label
873,873,33,59,19,55.7734664667624,62.74710773,7.641024177,126.2662570593011,lentil
874,874,21,63,17,51.91421744736503,68.17543102,6.559681838,173.00068725699444,lentil
875,875,0,69,21,55.01675829831062,61.88321072,7.072923306,98.68362085152725,lentil
876,876,10,75,17,44.25625158291668,68.05394959,7.732194788,77.01903055231641,lentil
877,877,30,61,18,38.6154782018901,67.02664337,6.157782589,46.56329679735213,lentil
878,878,0,74,17,41.64434058606005,64.50515776,7.240988401,141.455546950268,lentil
879,879,35,74,22,49.341545623737446,62.96841833,6.898905799,174.46593108996265,lentil
880,880,7,63,24,47.64584729323711,64.45268309,6.818681086,158.89593612893134,lentil
881,881,9,56,17,44.17497097765076,66.7729209,6.261937875,55.85734591720637,lentil
882,882,14,74,15,50.66146369443672,65.57653373,6.493036868,139.1941543765497,lentil
883,883,14,76,20,51.96367610203011,62.10652364,7.042474679,157.71364556227678,lentil
884,884,36,65,16,48.85890936305931,64.1123333,7.692013657,185.4368262565783,lentil
885,885,28,67,21,52.35172153240984,63.73086065,6.250994223,175.69645759965834,lentil
886,886,28,79,16,47.03194425306771,60.26854183,6.052184881,180.22138295170834,lentil
887,887,40,61,22,46.46868136996859,65.8108757,7.002216044,50.49180381646825,lentil
888,888,10,70,19,46.4332688309766,68.98088448,7.272427638,212.91782902280133,lentil
889,889,12,80,19,44.725678940246034,65.21662467,5.962001484,112.62503565625309,lentil
890,890,37,77,20,47.5814926879018,68.70533022,7.080506001,162.73246919051434,lentil
891,891,0,67,22,58.489077214411,69.4073209,6.593798387,107.52660893811725,lentil
892,892,7,73,25,44.31020066241389,63.13215259,7.28805662,254.6411625330329,lentil
893,893,10,56,18,54.33134778652383,68.6428593,7.32710972,116.61770420738208,lentil
894,894,39,70,15,44.95341841944625,63.90164154,6.366355781,95.2382808224302,lentil
895,895,26,56,22,38.80868586461682,60.424786,7.011121216,143.24332767354613,lentil
896,896,9,77,17,54.99703170125258,63.58337146,6.280725549,122.05935396157231,lentil
897,897,4,59,19,53.65465288462211,67.62779652,7.621494566,149.9611889317446,lentil
898,898,34,73,15,45.56595999639191,63.83179889,7.630424083,138.46616055759995,lentil
899,899,33,77,15,50.58551993065525,66.32102048,7.802212437,200.46992434998015,lentil
900,900,2,24,38,51.66482223039809,91.63536236,5.922935513,311.32192447561823,pomegranate
901,901,6,18,37,44.7505288781319,89.93701023,5.937649578,251.53742267484805,pomegranate
902,902,8,26,36,48.06526099738993,87.4024767,6.804781106,223.4710753083051,pomegranate
903,903,37,18,39,48.11145009556027,94.5110662,6.424670614,151.76929252822953,pomegranate
904,904,0,27,38,49.3523129441006,89.90147027,6.738016221,190.02593752367926,pomegranate
905,905,31,25,38,60.1743480889167,92.40501423,6.497366677,199.65779972185982,pomegranate
906,906,21,21,38,54.71390858198289,89.3259486,6.327673765,263.87008126506265,pomegranate
907,907,6,30,40,44.964105117387625,91.45498527,6.36137446,213.32057526619712,pomegranate
908,908,25,27,41,40.11761381538511,94.27659596,6.923509371,204.73838393033225,pomegranate
909,909,15,11,38,49.3383363391501,92.68328358,6.630646083,154.44700055067642,pomegranate
910,910,14,5,36,52.404040436030186,85.19098079,5.832525853,269.27649627570185,pomegranate
911,911,16,10,41,48.30947961844027,85.63608688,6.738993954,247.84403137201167,pomegranate
912,912,36,7,37,43.851718675277795,86.35590206,5.782435567,278.49625243507626,pomegranate
913,913,4,20,41,48.04209822591492,93.7974061,6.537042717,151.19709600582735,pomegranate
914,914,29,22,40,43.757991473462866,89.73266695,6.145104401,199.89948814680412,pomegranate
915,915,16,15,42,47.39602999416959,89.08935702,6.890784045,227.4987402747203,pomegranate
916,916,18,27,41,41.27660898548699,92.30882391,7.175344328,216.90843822868422,pomegranate
917,917,11,18,42,41.43519217375792,94.88267728,5.938528744,276.47381239029664,pomegranate
918,918,5,15,38,37.96437905232092,88.16779129,5.709380472,214.22669311143162,pomegranate
919,919,18,23,44,50.34163638652754,89.61794165,6.184400085,137.78006754190864,pomegranate
920,920,9,8,40,47.31194879390779,89.9224883,6.553509673,248.74613576056763,pomegranate
921,921,40,27,45,43.40151528064462,94.79397419,5.885638185,223.6931433587103,pomegranate
922,922,22,23,44,36.69785017074085,89.31505137,6.143874691,234.2217297584885,pomegranate
923,923,9,16,39,42.74172663387088,91.11927248,6.101198974,171.70920408194934,pomegranate
924,924,12,29,40,40.67910379488326,89.75272999,6.594037135,165.2444436589595,pomegranate
925,925,0,17,42,40.80456867660534,91.19442671,6.859840821,286.564210644622,pomegranate
926,926,2,21,44,45.781242437129904,87.31290342,6.56893406,215.1100075278249,pomegranate
927,927,28,6,40,43.703507356021674,91.34039616,6.769855664,137.49590094014323,pomegranate
928,928,8,23,44,46.17179934309053,89.68919664,7.130837931,164.44097781576792,pomegranate
929,929,29,16,36,38.10419044244599,88.92944254,5.740338002,279.6307672572538,pomegranate
930,930,17,18,43,42.23119695068804,90.83687246,5.843005428,148.60986475076967,pomegranate
931,931,34,21,42,37.76347554872617,89.93457597,6.648687274,190.3090820605712,pomegranate
932,932,21,23,42,50.362004774308744,90.29751796,6.902751061,273.0384211341504,pomegranate
933,933,25,17,40,41.79654568754896,87.74938524,6.608023872,181.7841254705554,pomegranate
934,934,8,25,36,45.20562424004213,94.95031368,6.828522375,264.00298820173344,pomegranate
935,935,26,18,42,39.87779791537709,89.64934166,6.910374919,187.90434436806618,pomegranate
936,936,4,19,42,48.05809751394288,87.84034604,6.306605528,248.96285746967277,pomegranate
937,937,36,24,41,54.23724208482295,94.25702672,7.009180374,261.26789288937334,pomegranate
938,938,5,24,40,54.43051210767136,93.87030088,6.297907579,129.85066803662653,pomegranate
939,939,19,17,39,44.40977163697222,85.56083187,6.728599215,87.98039817170967,pomegranate
940,940,39,30,38,43.641627056898855,87.59629625,6.965156738,181.0245067506451,pomegranate
941,941,5,29,44,41.28553932671241,93.0569505,5.578095745,100.69056380979575,pomegranate
942,942,4,24,43,54.833106557392114,88.1508343,7.199504273,121.6484340718388,pomegranate
943,943,38,21,35,45.974048507304076,89.38003827,5.841367187,271.1577361938665,pomegranate
944,944,37,11,36,45.265526448595224,85.56033312,6.710143266,214.86520059441978,pomegranate
945,945,9,25,41,52.106541982489055,91.90842992,5.972714857,274.0529147465182,pomegranate
946,946,29,22,43,40.210168660276395,87.95158129,5.561851831,248.0243926853204,pomegranate
947,947,5,21,38,47.01418814542181,90.3396556,6.107054808,230.1620770615742,pomegranate
948,948,22,26,38,53.20040261268076,85.12912161,6.988035315,273.6033280647855,pomegranate
949,949,4,18,37,49.89231665029075,85.40695044,7.13147457,227.08185087044842,pomegranate
950,950,21,6,41,47.98724557516,89.39686219,7.086947687,260.9090104983337,pomegranate
951,951,29,21,45,48.139055116596666,93.13277,6.749260456,154.0597222724569,pomegranate
952,952,23,5,44,50.57506808685059,94.26304717,7.16300467,230.72832311846878,pomegranate
953,953,13,7,43,47.25904773085562,91.12282162,7.013481515,269.8369725759202,pomegranate
954,954,5,13,37,52.62629609498386,89.7870345,5.648243649,128.41720263638786,pomegranate
955,955,27,24,41,39.462535366287376,90.88292835,6.610251186,176.76017487341633,pomegranate
956,956,7,23,35,51.020796699833,88.71691157,7.054313823,250.99101574821435,pomegranate
957,957,12,20,39,40.70155569740356,86.19740917,6.026999326,144.67675322924208,pomegranate
958,958,4,19,43,50.438220872207104,93.14554876,5.779427402,175.12009809284285,pomegranate
959,959,3,9,45,45.751261457098934,89.61850203,6.535244251,172.7758541180765,pomegranate
960,960,1,27,36,51.60036586194663,93.34236582,5.684995235,269.2938603410279,pomegranate
961,961,23,30,44,46.22258588739543,85.42912869,6.12476108,159.0633945150192,pomegranate
962,962,24,21,42,50.30019459624389,87.22815682,6.999014379,193.47746975104695,pomegranate
963,963,13,30,37,47.10945804623067,91.61793636,6.277148771,227.04799493475088,pomegranate
964,964,40,11,44,46.23360074196786,86.10874614,6.322396027,259.1559672865407,pomegranate
965,965,21,9,40,39.87057204553066,90.64498715,5.956401828,227.38064669047623,pomegranate
966,966,3,27,44,48.066398711108434,92.03009222,6.591302797,242.05381129675112,pomegranate
967,967,40,29,42,53.27121644373702,89.01574455,7.104094929,196.9413007754839,pomegranate
968,968,14,25,40,39.79747359919446,90.97819712,6.407872061,186.22069854454983,pomegranate
969,969,38,14,37,37.889990465685564,94.63612858,6.658402594,230.99720934181772,pomegranate
970,970,34,9,36,45.38251018419872,86.34233767,6.276038961,147.94785861100254,pomegranate
971,971,32,14,37,51.05957732691019,88.48567856,6.825256236,159.70451195449095,pomegranate
972,972,18,21,35,45.60430274415165,94.94330457,6.368560522,186.37542842609895,pomegranate
973,973,8,23,38,48.99103113583573,87.1775172,7.005410734,113.44605025275588,pomegranate
974,974,15,6,41,38.196712300709066,88.83768149,6.897368477,223.36642312663332,pomegranate
975,975,0,5,36,51.88082569341321,90.88612388,6.152906502,143.80802421372744,pomegranate
976,976,22,9,44,49.8306952457186,88.87651295,5.744361602,146.20156321435536,pomegranate
977,977,14,8,43,46.532394922055644,94.46485312,7.051654924,146.13441460782997,pomegranate
978,978,31,11,45,45.213254019532485,86.88738076,6.034612928,284.33092974924176,pomegranate
979,979,39,17,45,38.550961372041186,90.42177379,6.924490731,246.57772874876176,pomegranate
980,980,10,5,42,51.42982027468687,91.08706822,6.887005997,261.4241561727914,pomegranate
981,981,8,28,38,43.29308814252076,94.42971362,6.8444019,343.9946612687502,pomegranate
982,982,32,13,42,50.410178250812464,92.97527546,5.786058032,238.75907840665235,pomegranate
983,983,18,9,40,50.10108577597968,89.02127045,5.627186257,252.03917475472105,pomegranate
984,984,20,27,41,49.68715753145443,92.51675903,5.700088663,188.10345919839477,pomegranate
985,985,39,25,36,32.35407936830089,94.99897537,5.567805185,210.28256279243763,pomegranate
986,986,20,7,45,42.07399812140478,89.24126808,6.077886012,197.07682932791073,pomegranate
987,987,11,10,45,46.037027547018155,88.45577158,6.397995609,183.86271212018931,pomegranate
988,988,40,18,43,42.84848742672866,86.79058496,5.767372539,277.8366563540386,pomegranate
989,989,3,26,39,48.20225247593552,91.19431555,7.079973241,195.16764181883627,pomegranate
990,990,9,16,36,62.40981039124743,92.93386903,5.893332378,263.8095094052985,pomegranate
991,991,30,20,38,45.77371790312597,93.16343942,7.058222596,297.03618899500054,pomegranate
992,992,40,9,41,51.69449864858126,85.4017118,5.78270695,127.18325533517138,pomegranate
993,993,40,30,35,53.059511130394604,91.07776977,6.269663963,113.76917202739453,pomegranate
994,994,32,25,35,41.10555998379624,85.70786282,5.892913826,218.7354824455229,pomegranate
995,995,33,23,45,52.1189770474043,85.83618191,7.116538883,119.89017595084293,pomegranate
996,996,4,14,41,40.99518187377669,89.80732335,6.430163481,187.93103557499836,pomegranate
997,997,13,17,45,32.54813051529088,92.65058936,7.159520979,202.81786084443604,pomegranate
998,998,39,24,39,54.601146509340026,93.32657504,6.431265737,172.89993538974738,pomegranate
999,999,8,28,37,49.359745256164985,86.20613842,6.082571701,299.8896907119191,pomegranate
1000,1000,91,94,46,49.86216684245558,76.24900101,6.149934034,195.3791279343877,banana
1001,1001,105,95,50,51.96411013979805,83.67675197,5.849076099,212.79331690651708,banana
1002,1002,108,92,53,47.65588540326634,82.96221306,6.276800323,113.0021737165612,banana
1003,1003,86,76,54,57.34867754863751,80.11585705,5.926824754,203.79472779899862,banana
1004,1004,80,77,49,56.49005370059926,79.39654531,5.519088423,226.31234290496548,banana
1005,1005,93,94,53,38.0781044401963,84.42379269,6.079178788,293.10024786112257,banana
1006,1006,90,92,55,55.214777823529055,80.18546798,6.13465588,170.3619531415183,banana
1007,1007,108,89,53,58.49785504671959,78.06762846,5.808497604,203.88546375339882,banana
1008,1008,108,88,55,53.34068379381257,83.390039,5.891458107,134.81194351935636,banana
1009,1009,105,77,52,63.72470040626651,76.16151562,5.816622479,263.7862000023066,banana
1010,1010,118,88,52,43.77887068776738,82.68752542,5.843163161,219.96294291850393,banana
1011,1011,101,87,54,55.98835668590567,76.50045221,6.376756633,154.82063581996994,banana
1012,1012,95,75,50,53.535044533183424,75.26429821,5.623615687,243.64710464836733,banana
1013,1013,106,85,53,59.73172712871058,78.8086068,5.91505509,282.4772910772124,banana
1014,1014,86,95,49,57.33240364628467,78.04602887,6.458714879,152.89528613791606,banana
1015,1015,83,79,55,54.95411754450918,83.34688193,5.565028635,105.85260116682886,banana
1016,1016,85,95,47,57.44753382667915,78.3422098,6.211833161,217.81400765486825,banana
1017,1017,109,79,45,62.706560458939926,79.68542782,6.490074429,260.2141987379413,banana
1018,1018,100,76,45,51.79687196390256,75.94067692,5.590236025,202.4832976688378,banana
1019,1019,117,86,48,51.10942374097907,82.54195839,6.225225239,237.157305718626,banana
1020,1020,114,94,53,58.5867099298719,76.8532006,6.190757459,227.62919763578913,banana
1021,1021,110,78,50,58.54388219862845,78.89864446,5.915568968,130.5118711137281,banana
1022,1022,94,70,48,53.73973928270789,84.88394407,6.195152442,201.19676979047387,banana
1023,1023,80,71,47,56.694216039358324,80.79783998,6.156373499,71.0552030737411,banana
1024,1024,114,79,51,48.54649846033077,82.34429458,6.313197204,201.71232697914718,banana
1025,1025,88,78,45,59.86981174166931,79.19588629,6.324270089,109.06805248441185,banana
1026,1026,112,73,48,57.49426148816267,77.32017166,5.707488987,150.74758229039884,banana
1027,1027,117,76,47,35.91341477858785,77.38229006,6.119216009,177.18797273750883,banana
1028,1028,111,87,48,56.00584300787639,81.36028902,5.571401169,224.8588240991822,banana
1029,1029,89,83,47,51.60640251344564,77.79586769,5.63127166,186.85149858382334,banana
1030,1030,93,91,47,45.910079882012255,83.31110751,6.101241579,227.75323288476523,banana
1031,1031,92,81,52,42.46302260314061,81.4654833,6.438137279,146.05636402210203,banana
1032,1032,105,74,45,44.45853009851099,81.38204104,6.098369122,188.89329221799164,banana
1033,1033,102,71,48,60.831595695906096,79.28693687,5.695267822,177.07916724947154,banana
1034,1034,94,91,51,59.806097185484674,76.67484233,5.618094446,202.2158072330223,banana
1035,1035,116,71,47,51.84033435687353,82.0638878,6.435785799,55.999826197113265,banana
1036,1036,117,79,49,52.92785237325212,82.36208097,6.176644228,141.0054469399592,banana
1037,1037,119,72,55,50.59018445874515,83.33983116,6.220643671,234.29925993780824,banana
1038,1038,99,73,53,56.99035459684866,81.06003778,5.871702211,225.1870955423159,banana
1039,1039,91,84,52,51.74578873587252,78.71024836,6.390741836,221.37503733652227,banana
1040,1040,80,90,47,57.215543401737385,79.35898915,6.21084479,218.61964741199083,banana
1041,1041,101,70,48,49.75916376321584,75.03193255,6.012696655,195.90270781172364,banana
1042,1042,108,89,53,53.641107737054696,80.18080728,5.908770059,288.94720977113656,banana
1043,1043,100,80,52,54.9980265959411,77.25629897,6.049801781,182.55032819408228,banana
1044,1044,109,91,53,65.66595147855537,83.51014178,6.010095853,252.82976883696594,banana
1045,1045,82,78,46,50.44150979373363,84.97323747,5.738678895,201.04279040626437,banana
1046,1046,106,70,55,50.880617000828025,78.52399914,5.74055541,193.78924497952897,banana
1047,1047,90,86,52,42.92545543461998,81.95580471,5.793260262,221.2699585459078,banana
1048,1048,83,95,50,50.28025494445622,77.79913575,5.50947065,288.8330039062446,banana
1049,1049,119,90,48,53.816841563122594,79.59242542,5.986442306,302.1104548966727,banana
1050,1050,107,72,45,49.62638298536375,81.54448882,5.790768046,141.08384753980977,banana
1051,1051,116,81,55,45.29198616118328,83.6995044,5.915546415,227.43863596139835,banana
1052,1052,101,75,50,43.83124828529725,81.40740301,6.242528278,262.65021377461665,banana
1053,1053,93,81,50,48.720756957294256,76.57853189,6.036079266,187.24051105101142,banana
1054,1054,95,75,45,68.11747089564871,82.95958244,5.829898502,181.89631244841723,banana
1055,1055,107,71,55,56.05543442367608,83.96754496,6.088064451,226.12272895739693,banana
1056,1056,83,94,47,57.04934708229378,81.10523402,6.469370954,249.0218064164282,banana
1057,1057,102,73,54,50.543445549791,84.41007614,5.720726906,242.48977896051107,banana
1058,1058,86,79,45,48.47603436833161,82.69285419,5.80766417,199.0987244665415,banana
1059,1059,117,86,53,43.030437058194046,83.55829874,5.703381728,262.22717554101587,banana
1060,1060,111,79,53,54.581633707003576,75.77363772,6.165001278,192.19935831550697,banana
1061,1061,95,74,50,57.690222914815344,80.47152737,6.002481605,201.3389103921263,banana
1062,1062,91,75,55,52.43047179422821,76.11239849,6.212369363,276.31282186980496,banana
1063,1063,93,83,46,51.83904942166241,83.50423735,5.765308943,216.1425898435246,banana
1064,1064,92,85,51,51.793200487784475,81.08183635,5.740764682,169.6063169343015,banana
1065,1065,104,80,54,51.4703031944402,81.33506906,5.879119455,99.37037463848402,banana
1066,1066,103,72,51,43.55281267304045,81.81365007,6.099478745,142.97887184475533,banana
